CITATION,INSTRUMENT,Neutral Citation
"['[2021 No.', '959 JR]  [2021 No.', '[2009] IEHC 206', '[2009] 3 I.R. 690', '[2019] IEHC 555', '[2020] 3 I.R. 162', '[1991] 1 I.R. 99', '[2001] IEHC 141', '[2001] 4 I.R. 565', '[1997] 3 I.R. 383', '[2012] IEHC 163', '[2012] 2 I.R. 506', '[2020] IEHC 402', '[2020] 8 JIC 1702', '[2020] IEHC 151', '[2020] 3 JIC 1003', '[2010] IEHC 495', '[2010] 12 JIC 2109', '[2015] IEHC 757', '[2015] 11 JIC 2706', '[2021] IEHC 683', '[2021] 11 JIC 0502', '[2020] IEHC 371', '[2020] 7 JIC 2707', '[2005] EWHC 3261 (Admin)', '[2013] 2 I.L.R.M. 466', '[2018] IESC 31', '[2018] 2 I.L.R.M. 453', '[2021] IEHC 322', '[2021] 5 JIC 1403', '[2019] IESC 90', '[2020] 1 I.L.R.M. 637', '[2020] IEHC 586', '[2020] 11 JIC 2501', '[2019] IEHC 488', '[2019] 7 JIC 0207', '[2008] IEHC 192', '[2008] 6 JIC 2704', '[2012] ABQB 571', '[2022] IEHC 7', '[2022] 1 JIC 1001', '[2021] IEHC 453', '[2021] 7 JIC 1502', '[1989] I.R. 701', '[1993] 1 I.R. 39', '[2004] IEHC 109', '[2004] 4 I.R. 50', '[2016] IEHC 113', '[2017] 3 I.R. 61', '[2019] IEHC 888', '[2019] 12 JIC 2017', '[2020] IEHC 356', '[2020] 7 JIC 2201', '[2020] IEHC 400', '[2020] 7 JIC 3108', '[2012] IEHC 539', '[2012] 12 JIC 0404', '[2018] IESC 56', '[2018] 11 JIC 1401', '[2013] EWCA Civ 1290', '[2019] EWHC 2992 (Admin)', '[1996] Env LR 273', '[2002] EWCA Civ 990', '[1971] 2 QB 175', '[2009] IEHC 274', '[1990] 2 I.R. 66', '[1990] 10 JIC 3102', '(1991) WJSC-HC 626', '[2009] IEHC 599', '[2009] 10 JIC 0908', '[2015] IESC 31', '[2017] 1 I.R. 417', '[2021] IECA 317', '[2021] 11 JIC 2603', '[2020] IEHC 225', '[2020] 4 JIC 2405', '[2020] IEHC 622', '[2020] 12 JIC 0201', '[2019] IEHC 450', '[2019] 6 JIC 2103', '[2020] IECA 268', '[2020] 10 JIC 0202', '[2002] IESC 59', '[2002] 3 I.R. 247', '[2017] 10 JIC 1106', '[1982] QB 808', '[1982] 2 WLR 580', '[2022] IEHC 281', '[2022] 5 JIC 2701', '531 US 98', '[2011] IEHC 193', '[2011] 5 JIC 1002', '[2014] EWHC 4225 (Admin)', '[2017] EWCA Civ 1643', '[1969] I.R. 169', '[1975] 109 I.L.T.R. 69', '[1993] 2 I.R. 237', '[2017] IEHC 783', '[2017] 12 JIC 2108', '[2020] IEHC 564', '[2020] 11 JIC 1301']","['PLANNING AND DEVELOPMENT ACT 2000', 'Meath County Development Plan 2013', 'Development Plan 2013-2019', 'Planning and Development Regulations 2001', 'Strategic Environmental Assessment) Regulations 2004', 'Planning and Development Act 2000', 'Meath County Development Plan 2021', '2000 Act', 'Development Management Guidelines 2007', 'Development Plan Guidelines 2007', 'Development plan Guidelines 2007', 'Ethical Framework', 'National Planning Framework 2018', 'Amendment) Act 2018', 'Roads Act 1993', 'Planning and Development Act', 'Planning & Development Act', 'National Planning Framework, National Policy Objectives 3a-3c', 'C[hief] E[xecutive']",2022_IEHC_393
"['[2021] IEHC 835', '[2021] IEHC 302', '[2021] IEHC 589', '[2021] IEHC 630', '[2010] IESC 3', '[2007] IEHC 398', '[2016] IEHC 673', '[2018] IEHC 104', '[2019] IEHC 368', '[2021] IEHC 82', '[2012] IESC 59', '[2017] IEHC 745', '[2020] IESC 70', '[2020] IECA 357', '[2020] IESC 11', '[2018] IEHC 103']","['Immigration Act 1999', 'Directive 2004/38', 'EU Treaty', 'Deportation Order.', '1999 Act']",2022_IEHC_413
"['[2008] IEHC 289', '[2004] 1 I.W.L.R. 1953', '[2006] I.L.R.M. 287', '[2008] IESC 71', '[2010] IEHC 516', '[2013] IESC 34', '[2018] IESC 31', '[2012] IESC 59', '[2019] IEHC 553', '[2021] IESC 36', '[2022] IEHC 141']","['Personal Injuries Assessment Board Act 2003', '2003 Act', 'Family Leave and Miscellaneous Provisions Act 2021', 'Judicial Council Act 2019', '2019 Act', 'Civil Liability and Courts Act 2004']",2022_IEHC_370
"['[2020 No.', '[2021] IEHC 140', '[2021] 3 JIC 1216', '[2022] IEHC 83', '[2022] 2 JIC 2504', '[2006] IEHC 137', '[2007] 1 I.R. 690', '[2021] IEHC 415', '[2021] 6 JIC 1702', '[2020] IECA 183', '[2020] 7 JIC 0801', '[2020] IEHC 673', '[2020] 12 JIC 3101', '[2018] IESC 36', '[2018] 7 JIC 3002', '[2018] IESC 31', '[2018] 2 I.L.R.M. 453', '[2016] IEHC 666', '[2016] 10 JIC 0313', '[2018] IECA 103', '[2018] 4 JIC 1905', '[2020] IEHC 216', '[2020] 5 JIC 0603', '[2021] IECA 108', '[2021] 4 JIC 1301', '[SPV Osus Ltd v. HSBC Institutional Trust Services (Ireland) Ltd.', '[2018] IESC 44', '[2019] 1 I.R. 1', '[2021] IESC 15', '[2021] 1 I.L.R.M. 253', '[2022] IESCDET 21', '[2016] IESCDET 29', '[2017] IESCDET 19', '[2018] IESCDET 61']","['Aarhus Convention', 'Planning and Development Act 2000', '2000 Act', 'Legal Services Regulation Act 2015', 'Environment (Miscellaneous Provisions) Act 2011']",2022_IEHC_327
"['[2014] IECCA 11', '[2019] IECA 173', '[2008] IECCA 110']","['Criminal Justice (Theft and Fraud Offences) Act 2001', 'Misuse of Drugs Act', 'Public Order Act']",2022_IECA_143
"['[2022 No.', '…2008.', '(Application No.', '(FASD)', '[1980] I.R.32', '[2000] 1 I.R.165 (', '[2002] 4 I.R. 252', '[1980] I.R. 32', '[2018] IEHC 515', '[2020] IEHC 419', '[2013] UKSC 33', '[2013] EWCA Civ.']","['ADOPTION ACT 2010', 'Adoption Act 2010', 'Child and Family Agency Affidavit Evidence]', 'Adoption Authority.', 'Act of 2010', 'Children Act 1989', 'Adoption and Children Act 2002']",2022_IEHC_389
"['[2020] 3 IR 337', '[2016] IEHC 18', '[2017] IEHC 63', '[2018] IEHC 684', '[2019] IECA 86', '[2020] 3 I.R. 337', '] IEHC 642', '[2003] 1 I.R. 583', '[2009] 1 I.R 737']","['Statue of Limitations Act', 'Defamation Act', 'Statute of Limitations Act', 'Statute of Limitations', 'Defamation Act 2009', 'Superior Courts 1986', '1957 Act', 'Statute of Limitations 1957', 'Act of 1957', '2009 Act']",2022_IEHC_366
"['[2021] 1 Cr.', '[2022] IEHC 72', '[2022] IESCDET 26', '(2002/584/JHA)', '(Application to Third Countries) (United Kingdom) Order 2020', '2021 30', '[2018] 1 WLR 2889', '[1992] 1 I.R. 210', '[2018] 2 I.R. 357', '[2020] 3 IR 113', '[1965] I.R. 294', '[1976] I.R. 365', '[2010] 3 I.R. 783', 'ECtHR Case Law 100', '[2008] 47 E.H.R.R. 39', '(1989) 11 E.H.R.R. 439', '(2002) 35 E.H.R.R. 11', '(2012) 55 E.H.R.R 22', '(2017) 64 E.H.R.R. 19', '(2020) 71 E.H.R.R. 8', '[2018] 1 W.L.R. 2889']","['European Arrest Warrant Act', 'EAW Act 2003', 'ECHR', 'Constitution and Convention', 'European Convention', '2003 Act', 'Criminal Justice (Terrorist Offences) Act', 'European Union (European Arrest Warrant Act 2003', 'Amendment) Regulations 2021', 'Framework Decision 16', 'Council Framework Decision', 'Constitution or Convention', 'Act of 2003', 'Framework Decision', 'EAW Act', '’s Convention', 'Convention']",2022_IESC_27
"['2021/133 CA]', '[2019] IEHC 184', '[2013] IEHC 43', '[2012] IEHC 142', '[2016] 1 IR 92', '[1993] 2 IR 102', '[1962] 1 Ch.', '[2009] IEHC 141', '[1962] 1 Ch 883', '[1993] 2 I.R. 102', '[1992] 1 I.R. 375', '[1924] 1 I.R. 90']","['Land and Conveyancing Law Reform Act 2013', 'Registration of Title Act 1964', 'Conveyancing Acts 1881', 'Land and Conveyancing Law Reform Act 2009', 'Banker’s Books Evidence Acts 1879', 'CONSUMER CREDIT ACT NOTICES', 'Consumer Credit Act', 'Circuit Court Rules', 'Personal Insolvency Act 2012', 'Insolvency Service of Ireland', 'CCMA 2013', 'CCMA.', 'Code of Conduct on Mortgage Arrears.', '1964 Act', '2009 Act', '2013 Act', 'Registration of Title Act', 'Partition Act', 'Conveyancing Act']",2022_IEHC_402
"['[2021] IESC 15', '[2006] IESC 1', '[2013] IEHC 359', '[2007] UKHL 21', '[2008] 1 A.C. 1', '[1987] IR 494', '[2013] IESC 53', '[2019] IEHC 213', '[2009] IEHC 7']","['Companies Act 2014', 's.390 Companies Act 1963']",2022_IEHC_357
"['[2021] IECA 3', '[2010] 4 IR 417']",['Civil Liability and Courts Act 2004'],2022_IEHC_438
"['[2017 No.', '[2012] IEHC 106']","['Welfare at Work Act 2005', '2005 Act', 'Act of 2005']",2022_IEHC_341
['[2019] IESC 85'],['Criminal Law (Rape) (Amendment) Act'],2022_IECA_144
"['2021 3473 P BETWEEN', '[2019] 2 I.R. 417', '[2006] 4 I.R. 1', '[2022] IESC 24', '[2017] 1 I.R. 82', '[2010] IECCA 34', '[2002] 2 A.C. 545', '[1935] A.C. 462', '[2017] IESC 5', '(1978) 2 S.C.R. 1299', '[1996] 3 I.R. 267', '(1875) L.R. 2 C.C.R. 154', '(1889) 23 Q.B.D. 168', '[1999] 3 I.R. 145', '[1996] 1 I.R. 580', '[1994] 2 I.R. 550', '[1997] 2 LRC 593', '[2001] 3 WLR 107', '(1988) 13 EHRR 379', '[1993] 1 I.R. 102', '[1990] 3 S.C.R. 1303', '[1986] 1 S.C.R. 103', '[1986] 1 R.C.S. 103', '[2013] 2 I.R. 417', '[2021] IECA 155', '[1994] 3 I.R. 1', '[2012] 1 I.R. 697']","['2006 Act', 'Criminal Law (Amendment) Act', '2017 Act', 'Misuse of Drugs Act', '1977 Act', 'Criminal Law (Insanity) Act', 'Criminal Justice Act', 'Prevention of Corruption (Amendment) Act', 'Human Rights Act 1998', '1935 Act', 'Offences Against the State Act', 'European Convention', 'Explosive Substances Act', '1971 Act', 'Criminal Law (Sexual Offences) Act', 'Canadian Charter of Rights and Freedoms', 'Narcotic Control Act']",2022_IEHC_336
"['9\xa0(2)(b)', '[1996]\xa02\xa0I.R.\xa0459', '[2005]\xa0IEHC\xa0294', '[2021]\xa0IECA\xa0287', '[1984]\xa0I.R.\xa0151', '[2015]\xa0IECA\xa074', '[2021]\xa0IEHC\xa0260', '[2012]\xa0IESC\xa050', '[1994]\xa03\xa0I.R.\xa01', '[2019]\xa0IECA\xa043', '[2011] IEHC 103', '[2022]\xa0IECA\xa0112']","['Personal Injuries Assessment Board Act 2003', 'Civil Liability Act 1961', 'Personal Injuries Assessment Act 2003', 'Civil Law (Miscellaneous Provisions) Act 2011', 'Civil Liability and Courts Act 2004', 'European Convention', 'PIAB Act 2013', 'Legal Services Regulation Act 2015']",2022_IEHC_265
[],"['Civil Liability and Courts Act 2004', 'Courts Act 1981']",2022_IEHC_398
"['[2020]\xa0IEHC\xa0105', '[2002]\xa0IESC\xa061', '[2002]\xa03\xa0I.R.\xa0493']",[],2022_IEHC_377
"['[2018] IEHC 454', '[2003] 1 IR 232', '[1989] IR 91', '[2001] 4 IR 192', '[1992] 1 IR 210', '[2012] IESC 25', '[2018] 1 IR 505', '[2006] IEHC 207', '[2016] IEHC 539', '[2021] IECA 96', '[2021] IECA 29', '[2013] IESC 17', '[2017] IESC 50', '[2017] 3 IR 707', '[2016] IECA 56', '[2016] 1 IR 461', '[2020] IECA 253', '[2018] 2 IR 79', '[2003] 4 IR 459', '[2020] IECA 239', '[2018] 2 IR 669', '[2013] IESC 55', '[1993] 3 IR 421', '[2017] IESC 14', '[2011] IEHC 269', '[2021] IECA 252', '[2010] IEHC 410', '[2021] IECA 341', '[2014] 2 IR 199', '[1979] IR 149', '[1997] Ir.', '[2011] IEHC 305', '[1992] 1 I.R. 210', '[1986] IR 45']","['Mental Health Act 2001', 'Legal Framework', 'Civil Liability and Courts Act 2004']",2022_IECA_129
"['[2001] 3 IR 251', '[1988] IR 258', '(1974) IR 19']","['Courts (Supplemental Provisions) Act 1961', 'Public Dance Halls Act 1935', '1935 Act', 'Licensing (Combating Drug Abuse) Act 1997', '1997 Act', 'Public Dance Hall Act 1935', 'Interpretation Act 2005']",2022_IEHC_422
"['[2014]\xa0IESC\xa034', '[2014]\xa01\xa0I.R.\xa0720', '[2006]\xa0IEHC\xa0340', '[2010]\xa0IEHC\xa0238', '[2012]\xa0IESC\xa045', '[2015]\xa03\xa0I.R.\xa0722', '[2007]\xa0IEHC\xa0212', '[2009]\xa04\xa0I.R.\xa0488', '17\xa002\xa001', '17\xa009\xa004', '15\xa001\xa003', '(2018/C 124/01)', '15\xa0November 2021']","['PLANNING AND DEVELOPMENT ACT 2000', 'Planning and Development Act 2000', 'European Parliament and Council Directive 94/62/EC', 'European Directive', 'Commission Decision 2000/532/EC', 'Waste Management Act 1996', 'Superior Courts 1986', 'European Waste Catalogue', 'Construction and Demolition Waste Management Plans (‘CDWMP’)', 'Planning and Development Act', 'Companies Act 2014']",2022_IEHC_264
"['[2021 No.', '[2016] 1 I.R. 461', '[2012] IESC 43', '[1984] I.L.R.M. 523', '[2009] IEHC 318', '[2020] IESC 6', '[1980] I.R. 381', '[2016] 3 I.R. 1', '[2021] IESC 36', '[2017] 3 I.R. 751', '(1989) 488 U.S. 361', '[1999] 4 I.R. 26', '[2020] IECA 242', '[2005] 1 I.R. 105', '[1994] 3 I.R. 1', '[1994] 3 I.R. 593', '[1965] I.R. 217']","['Judicial Council Act 2019', 'Act of 2019', 'Civil Liability and Courts Act 2004', 'Matter, Act 2020', 'Family Leave and Miscellaneous Provisions Act 2021', 'Misuse of Drugs Act', 'Industrial Relations (Amendment) Act 2015', '2015 Act', 'Act of 2003', 'Constitution?', 'Act of 2004', 'Statute of Limitation Act', '2019 Act', 'Constitution.', 'Interpretation Act 2005', 'Judicial Council Act', 'Personal Injuries Assessment Board Act 2003', 'Personal Injuries Assessment Board Rules']",2022_IEHC_321
"['[2010] IESC 62', '[2013] IESC 53', '[2011] IEHC 4', '[1991] 1 I.R. 99', '[1997] 2 I.R. 531', '(1889) 14 P.D. 64', '(1926) Ltd.', '[1939] 2 K.B. 206', '[1998] 1 W.L.R. 896', '[2017] IEHC 676', '[2019] IECA 233', '[2002] 1 I.R. 17', '[2015] IECA 40', '[2017] IECA 74', '(1977) 180 CLR 266', '[2009] 1 W.L.R. 1988', '[2016] A.C. 742', '[2002] 1 A.C. 408', '[1995] E.M.L.R. 472', '[2001] IEHC 195', '[2002]1 I.R. 17', '[2017] IESC 31', '[2017] 5 JIC 2501', '[1984] I.R. 1', '[1994] 1 A.C. 170', '[1993] 4 All E.R. 577', '[2013] IEHC 208']","['Mediation Act', 'Superior Courts (Mediation) 2018 S.I. No.13', 'Mediation Act of 2017', 'Legal Services Regulation Act', '2015 Act', 'Mediation Act 2017', 'Legal Services Act', 'Terms of Settlement', 'Legal Services Act 2015']",2022_IECA_145
[],['Freedom of Information Act'],2022_IEHC_360
"['[1969] IR 66', '[1971] IR 159', '[1998] 1 IR 596', '[2016] IECA 10', '[2010] 4 IR 417', '[2007] 3 IR 526', '[2007] IEHC 38', '[1970] IR 159', '[1998] IR 596', '[1969] I.R. 66', '[1998] IEHC 168', '1 IR 214', '[2006] IEHC 318', '[2021] IECH 67', '[2021] IECA 3', '[2019] IECA 256', '[2016] IECA 62']","['Statute of Limitations', 'Statute of Limitations.', 'Statute of Limitations 1957', 'Statute of Limitations (Amendment) Act 1991', 'Statute of Limitations (Amendment) Act']",2022_IECA_132
"['[2019 No.', '[2020] IEHC 562', '[2021] IECA 177', '[2002] 3 I.R. 334', '[2015] IECA 236', '[2011] 3 I.R. 717', '[2003] 1 I.R. 326', '[1979] A.C. 593', '[2001] 1 A.C. 596', '[2002] Fam.', '[1973] Fam.']","['Family Law (Divorce) Act 1996', '1995 Act', 'Act of 1996', 'Act of 1996 (D.T. v. C.T.']",2022_IEHC_340
"['[2021 No.', '958 JR] [2022 No.', '[2020] IEHC 294', '[2020] 6 JIC 1901', '[2022] IEHC 393', '[1998] IEHC 97', '[1999] 1 I.L.R.M. 81', '[2020] IEHC 307', '[2020] 6 JIC 0806', '[2011] EWHC 606', '[2015] EWHC 1078', '[2020] IEHC 225', '[2021] IECA 317', '[2021] 11 JIC 2603']","['PLANNING AND DEVELOPMENT ACT 2000', 'TENANCIES ACT 2016', 'Regional Spatial and Economic Strategy 2019', 'Planning and Development Act 2000', 'Meath County Development Plan 2022', 'Environment (Miscellaneous Provisions) Act 2011', 'Aarhus Convention', 'Planning and Development Regulations 2001', 'Strategic Environmental Assessment Directive', 'SEA Directive', 'Planning Regulations', 'Regulations 13L', '2000 Act', 'Implementation of directive 2001/42']",2022_IEHC_395
"['[2015] 4 IR 144', '[2017] IEHC 13', '[2017] IEHC 94', '[2018] IEHC 710', '[2017] IECA 297', '[2008] 3 IR 476', '[2007] IEHC 169', '[2008] IEHC 229', '[2013] IEHC 258', '[2008] IEHC 192']","['Refugee Act 1996', 'International Protection Act', '2015 Act', 'International Protection Act 2015', 'Procedures Directive']",2022_IEHC_403
"['[1984] IR 151', '[1996] 2 IR 459', '[2021] IEHC 408', '[2020] IECA 114', '[2020] IEHC 646', '[2017] IECA 288', '[2020] IEHC 46', '[2015] IECA 74', '[1970] IR 27', '[2019] IECA 156', '[2019] IECA 43', '[2014] IEHC 488', '[2021] IEHC 5', '[2017] IESC 24', '[2012] IESC 50', '[2008] IESC 26', '[2002] IR 510', '[2016] IECA 206']","['Personal Injuries Assessment Board Act 2003', '2003 Act', 'Statute of Limitations Act 1957', 'PIAB Act 2003', 'Statute of Limitations Act']",2022_IEHC_442
"['[2021] IESC 82', '[2022] IESC 14', '[2022] IESC 18', '[2021] IECA 114', '[2021] IEHC 11', '[2021] IESC 63', '[2022] IESC 16', '[2015] IESC 66', '[2016] 2 I.R. 438', '[2016] IESC 60', '[2016] 3 I.R. 320']","['COURTS OF JUSTICE ACT 1947', 'Disability Act 2005', 'Act of 2005', 'Legal Services Regulation Act 2015', 'Act of 2015', 'Constitution Act 2013']",2022_IESC_26
"['[2012] IECCA 94', '[1960] 1 QB 411', '[1988] QB 690', '[1996] 3 SCR 362', '[2016] IESC 64', '(2006) 4 IR 273', '[2003] 4 IR 273', '[1996] 1 IR 565']","['Offences Against the Person Act', 'Criminal Law (Rape) Act', 'Criminal Law (Rape) Act 1981', 'Criminal Law (Sexual Offences) Act 2017', 'Criminal Law (Rape) (Amendment) Act 1990', '1981 Act', '1990 Act', 'Act of 1981']",2022_IECA_149
