CITATION,INSTRUMENT,Neutral Citation
"['[2003] 2 Cr App R (S) 15', '[2019] IECA 147', '[2018] IECA 310', '[2019] IECA 126', '[2016] IECA 27', '[2019] IESC 85', '[2019] IESC 24', '(2011) (Abingdon Oxon: Routledge)', '[2003] 1 Cr.', '[2003] 2 Cr.', '[2002] 1 Cr.', '[1998] 1 Cr App R 79', '[2003] 3 I.R. 609', '[2002] 1 I.R. 347', '[2003] 7 JIC 0701', '[2006] 3 I.R. 355', '[2008] 10 JIC 2403', '[2009] IECCA 26', '[2013] IECCA 93', '[2015] IECA 22', '[2015] IECA 187', '[2016] IECA 49', '[2015] IECA 325', '[2015] IECA 231', '[2015] IECA 256', '[2018] IECA 171', '[2019] IECA 27', '[2019] IECA 136', '[2019] IECA 191', '[2021] IECA 222', '[2021] IECA 31', '[2000] 4 I.R. 356', '[2019] IECA 221', '[2018] IECA 281', '(1972) 1 Frewen 351']","['CRIMINAL JUSTICE ACT', 'Child Trafficking and Pornography Act 1998', 'Act of 1998', 'Criminal Law (Sexual Offences) (Amendment) Act 2007', 'Criminal Law (Human Trafficking) Act', 'Sex Offenders Act 2001', 'Criminal Law (Sexual Offences) Act 2017', 'Victims 67', 'Probation Service’s Risk Assessment Measure.', 'Risk Matrix 2000', 'Sex Offenders Act', 'Criminal Justice Act', 'Act of 2001', 'Misuse of Drugs Act 1977', 'Sex offenders Act 2001', '2001 Act', 'Criminal Law (Human Trafficking) Act 2008', 'Criminal Law (Sexual Offences)(Amendment) Act 2007', 'Children Act 2001', 'Criminal Law (Sexual Offences) (Amendment) Act', 'Child Trafficking and Pornography Acts 1998', 'Act of 2017', 'Euro Changeover (Amounts) Act', 'Criminal Law (Sexual Offences) Act 2006', 'Prisons Act 1970']",2021_IECA_322
"['(Case C-255/02)', '[2006] E.C.R. I-01609', '[2018] IEHC 266', '(Case C-284/03)', '[2004] E.C.R. I-11237', '[2006] E.C.R. I-1609', '(Case C-326/99)', '[2001] E.C.R. I-6831', '(Case C-275/01)', '[2003] E.C.R. I-5965', '(1986) 35 W.I.R. 412', '(Case C-251/16)', '[2018] S.T.C. 1957', '[1989] I.R. 210', '[1982] I.L.R.M. 421', '[1988] I.R. 258', '(Case C-106/89)', '[1990] E.C.R. I-4135', '[2006] IESC 52', '[2007] 1 I.R. 221', '(Case C-321/05)', '[2007] E.C.R. I-5795', '(Case C-662/13)', '(Case C-2/10)', '[2011] E.C.R. I-6561', '(Case C-260/89)', '[1991] E.C.R. I-2925', '(Case C-144/04)', '[2005] E.C.R. I-9981', '(Case C-555/07)', '[2010] E.C.R. I-365', '(Case C-103/09)', '[2010] E.C.R. I-13589', '[2007] EWCA Civ 728', '[2007] S.T.C. 1695', '[2010] UKFTT 183', '[2010] UKUT 360 (TCC)', '[2010] S.T.C. 2715', '[2010] UKUT 463 (TCC)', '[2011] S.T.C. 636', '[2012] UKUT 90 (TCC)', '[2012] S.T.C. 1638', '[1982] A.C. 300', '[2015] IESC 78', '[2011] E.C.R. I-10947', '[2013] UKSC 15', '[2013] 2 All E.R. 719', '(Case C-275-01', '[2000] ECR I-6301', '[2003] ECR I-563', '[2001] ECR I-493', '[2001] ECR I-6831', '[2001] ECR I-7257', '(Case C-150/99)', '[2001] E.C.R. I-493', '(Case C-380/99)', '[2001] E.C.R. I-5163', '(Case C-258/95)', '[1997] E.C.R. I-5577', '[1990] 1 I.R. 334', '[2008] IEHC 169', '[2004] E.C.R. I-05337', '[2015] 1 W.L.R. 2838', '(Case C-110/99)', '[2000] E.C.R. 1', '(Case C-425/06)', '[2008] E.C.R. I-00897', 'The CJEU held:-', '[2008] S.T.C. 3132', '[2011] IESC 47', '[2013] 3 I.R. 533', '[2011] IEHC 142', '[2016] IESC 55', '[2019] IESC 77']","['TAXES CONSOLIDATION ACT 1997', 'Taxes Consolidation Act 1997', 'Value Added Tax Act 1972', 'Sixth Council Directive 77/388', 'Sixth Directive', 'Finance Act 2005', 'VAT Act', 'CJEU', 'VAT Directive', 'VATA 1972', 'Finance Act 1989', 'VAT Act 1994']",2021_IECA_334
"['(2021/996 JR)', '[1973] IR 140', '[2013] IEHC 533', '[2018] IEHC 762']","['Sex Offenders Act 2001', 'Child Care Act 1991', '1991 Act', 'Constitution and/or section 19', 'Adoption Act 2010']",2021_IEHC_812
"['[2009] ECR 1', '[2013] UKSC 60', '[2015] IECA 104', '(Case C-497/10 PPU)', '[2010] E.C.R. I-14309', '[2020] IECA 100', '[2021] EWHC 315 (Fam)', '[2021] EWHC 2305 (Fam)']","['HAGUE CONVENTION', 'Hague Convention', 'Civil Aspects of International Child Abduction', 'Convention', 'Children 6.1']",2021_IEHC_845
"['2021 Introduction.', '[1972] IR 215', '[1993] 2 IR 458', '[2011] IESC 42', '[2018] IEHC 278', '[2019] IECA 59', '[2021] IEHC 180']",[],2021_IEHC_808
"['[2018 No.', '[1975] I.R. 275', '[1990] 1 Lloyd’s Rep. 391', '[1980] I.R. 32', '[1985] 1 Ch 457', '[2019] IEHC 486', '[2008] 2 I.R. 551', '[1992] 1 I.R. 496', '[2000] 3 I.R. 536', '[2019] IESC 50', '[2020] IESC 60', '[2016] 1 I.R. 92', '[2015] 2 I.R. 633', '[2001] 3 I.R. 251', '[1981] A.C. 251', '[1998] 3 I.R. 175', '[1987] I.R. 23', '[2002] 1 I.R. 84', '[2012] IEHC 23', '[1997] 1 I.R. 184', '[2012] 2 ILRM 392']","['Health Act', '1970 Act', 'Health (Amendment) Act', '2013 Act', 'Social Welfare Act', '1991 Act', '1991 Regulations', 'Consultant Contract 2008', 'Health (Amendment) Act 2013', 'Health Insurance Act 1994', '1994 Act', 'Health Insurance (Minimum Benefit) Regulations', 'Health Act 1970', 'Interpretation Act', '2005 Act', 'Directive 2013/48', 'Unfair Dismissals Act', 'Proceeds of Crime Act 1996', 'Act of 1996', 'Health Act 2004', '2004 Act']",2021_IEHC_737
['[2007] 3 IR 581'],"['Medical Practitioners Act', '2007 Act', 'Medical Practitioners Act 2007', 'Medical Practitioners’ Act', 'Act of 1978', 'Act)']",2021_IEHC_776
"['[2005] IEHC 402', '[2021] IECA 3', '[2020] IEHC 465', '[2021] IEHC 656', '[2010] IEHC 8', '[2015] IECA 41', '[2005] IEHC 294', '[2019] IECA 43', '[1998] IEHC 168', '[2016] IECA 206', '[2006] IEHC 318']",[],2021_IEHC_799
"['[2021] IECA 79', '[1951] IR 311', '(1969) 14 Vanderbilt Law Rev 778', ', 2015) 5.08.', '(1944) 56(3)', '[1978] IR 314', '[1955-56', '[1925] 1 IR 90', '[2015] IEHC 330', '[2012] IEHC 35', '[2012] IECCA 72', '[1902] 2 IR 457', '[1967] IR 378', '[2018] IECA 300', '[1979] 1 QB 548', '[1948] 1 All ER 140']","['Council Framework Decision', 'European Arrest Warrant Act 2003', 'Framework Decision', 'Framework Decision.', '2003 Act']",2021_IESC_80
"['[2021] IEHC 254', '[2021] IEHC 422', '[2021] IESCDET 109', '[2017] IESC 60', '[2019] IESC 53']","['Environmental Impact Assessment Directive (Directive 2011/92', 'EIA Directive', 'Habitats Directive (Directive 92/43/EEC', 'Natura 2000', 'Water Framework Directive (Directive 2006/60', 'Surface Water Regulations', 'Habitats Directive', 'Water Framework Directive (Directive 2000/60', 'Water Framework Directive', 'Constitution', 'Constitution Act 2013', 'Planning and Development Act 2000', 'Water Treatment Directive']",2021_IESC_79
"['[1993] ILRM 1 Finlay C.J.', '[1995] 3 IR 86', '[2013] IEHC 301', '[1996] 1 IR 390', '[2004] IEHC 220', '[2005] IESC 18', '[2005] IEHC 169', '[2013] IEHC 392']","['Irish Universities Act 1908', 'Education Act 1998']",2021_IEHC_824
"['[2021] IEHC 620', '[2021]\xa0IEHC\xa0344', '[2008]\xa0IEHC\xa042', '[2020]\xa0IEHC\xa0329']",['Legal Services Regulation Act 2015'],2021_IEHC_751
"['[2021 No.', '[2020] IESC 12', '[2021] IECA 188']","['European Arrest Warrant Act', 'Act of 2003', 'Criminal Justice (Theft and Fraud) Offence Act', 'European Convention', 'ECHR', '2003 Act', 'European Arrest Warrant Act 2003', 'Act of 2003?', 'Convention']",2021_IEHC_839
[],"['Legal Services Regulation Act 2015', '2015 Act']",2021_IEHC_792
['[2011] IEHC 432'],"['TAXES CONSOLIDATION ACT', 'Taxes Consolidation Act 1997', 'Taxes Consolidation Act', ') Act']",2021_IEHC_815
"['[2012] IESC 50', '[2015] UKSC 66', '[2017] IESC 6', '[2010] 1 ILRM 358', '[2020] IESC 37', '[2012] IEHC 368', '[1993] 8 JIC 0601', '[2000] I.R. 273', '[2001] IESC 10', '[1992] I.R. 425', '(1985) ILRM 153', '(1993) 3 IR 152', '(2001) 1 IR 56', '[2016] AC 176', '[2014] AC 938', '[2003] 4 IR 302', '[1996] 2 IR 459', '[2014] IESC 21', '[2001] IESC 110']","['Civil Liability Act', 'Prevention of Corruption Act', 'Civil Liability Act 1961', '1961 Act', 'Prevention of Corruption Act 1906']",2021_IECA_325
"['[2020 No.', '[2021] IEHC 424', '[2021] 7 JIC 0201', '[2021] IEHC 636', '[2021] 10 JIC 1302', '[2003] IESC 42', '[2003] 3 I.R. 197', '[1997] 189 C.L.R. 579', '[2019] IECA 276', '[2019] 10 JIC 3105', '[2016] IEHC 705', '[2016] 12 JIC 0905', '[1988] 20 F.C.R. 520', '[2017] IEHC 105', '[2017] 2 JIC 2003', '[2006] IEHC 392', '[2007] 2 I.R. 406', '[2014] IEHC 351', '[2014] 2 I.L.R.M. 506', '[2008] IESC 71', '[2009] 3 I.R. 243', '[2006] IESC 57', '[2007] 1 I.R. 246', '[2021] IEHC 610', '[2018] IEHC 461', '[2018] 7 JIC 1709', '[2016] IEHC 414', '[2016] 7 JIC 1906', '[2021] IEHC 265', '[2021] 5 JIC 2704']",['Data Retention Directive'],2021_IEHC_771
"['[2017] IECA 293', '[2021] IECA 12', '[2021] IECA 17', '[2021] IECA 171', '[2021] IECA 252', ', 2015.', '[2020] IECA 296', '[2020] IECA 242', '[2001] 3 IR 578', '[2016] 1 IR 461', '[2005] IESC 17', '[2005] 4 IR 461', '[2016] IECA 93', '[2015] IECA 268', '[2016] IECA 85', '[2021] IECA 62', '[2021] IECA 296', '[2005] IEHC 47']","['Civil Liability and Courts Act', 'Judicial Council Act 2019']",2021_IECA_329
"['[2019] IEHC 239', '[2020] IEHC 308', '[2020] IEHC 367', '[2021] IEHC 379', '[2003] 4 IR 264', '(1882) 11 QBD 55', '[2001] IEHC 59', '[1999] 1 ILRM 171', '[2020] IESC 56', '[2015] IECA 246', '[2017] IEHC 706', '[2019] IESC 57', '[2006] 3 IR 431', '[2009] IESC 4', '[2018] IECA 230', '[2011] IEHC 265', '[2008] 2 IR 726', '[2016] IECA 67', '[2020] IEHC 399']","['Copyright and Related Rights Act 2000', 'Ryanair Word EUTM', 'Ryanair design EUTM', '‘Copyright Act', 'Copyright Act']",2021_IEHC_788
"['[2020 No.', '[2021] IEHC 521', '[2006] IEHC 250', '[2011] IEHC 59', '[2018] IEHC 535', '[2016] IEHC 646', '[2017] IEHC 185', '[2019] IEHC 33', '[2021] IECA 99']","['Illegal Immigrants (Trafficking) Act 2000', 'Immigration Act 2004', 'European Convention', 'Human Rights Act 2003', 'Immigration Act 1999', 'Art.8 ECHR', 'WHAT DOES']",2021_IEHC_766
"['[2020] IESC 55', '[2008] 3 IR 795']","['Act of 1999', 'European Convention', 'Human Rights Act 2003']",2021_IEHC_789
"['[2006] IEHC 369', '[2013] IEHC 295', '[2021] IEHC 574', '[2019] IECA 327', '[2020] IECA 307']","['Garda Síochána (Discipline) Regulations 2007', 'Garda Síochána Act', 'Garda Síochána (Discipline) Regulations', '2007 Regulations', 'Disciplinary Regulations']",2021_IECA_328
['[2014 No.'],[],2021_IEHC_818
"['[2020] IESC 55', 'Decision 31', '[2015] IEHC 720']",['Constitution and/or Article 8'],2021_IEHC_770
"['[2020 No.', '[2013] 2 I.R. 548', '[2009] IEHC 489', '[1993] 2 I.R. 476', '(1998)', '[2020] IESC 30', '[2017] IESC 76', '[2014] 3 I.R. 533', '(Application No.', '-2018-001']","['Irish Nationality and Citizenship Act 1956', 'European Convention', 'Human Rights Act 2003', 'Act of 2003', 'Passports Act 2008', 'Act of 2008', 'Nationality and Citizenship Act 1956', 'Act of 1956', 'Interpretation Act 2005', 'Convention', 'United States.', 'Civil Code', 'Child Protection Convention', 'Embryology Act 2008', 'ECHR']",2021_IEHC_785
"['[2019 No.', '1]. 39', '1.', '2.', '[2020] IECA 91', '[2015] IEHC 309', '[2002] 2 I.R. 493', '[1969] 2 AC 147']","['Act of 2010).', '2010 Act', 'Act of 2010', 'Civil Partnership and Certain Rights and Obligations of Cohabitants Act 2010', 'Health Insurance Act 1944']",2021_IEHC_802
"['[2019] IEHC 724', '[1955] 1 IR 170', '[2013] IESC 39', '[2015] IEHC 812', '[2020] IESC 3', '[2020] 2 ILRM 407', '[2017] IEHC 556', '[2019] 1 IR 205', '[2017] IECA 195', '[2016] IECA 26', '[2021] IECA 327', '[2003] 3 IR 539', '[2020] IEHC 162', '[2017] IESC 7', '[2021] IESC 64']","['Solicitors Accounts Regulations', 'Solicitors (Amendment) Act', 'Residential Tenancies Act', '2004 Act']",2021_IECA_332
"['[2019] IEHC 605', '[2018] IEHC 610']","['Asset Covered Securities Act 2001', 'Land and Conveyancing Law Reform Act 2009', 'Purchase Deed, Deed of']",2021_IEHC_793
"['[2021 No.201 EXT.', '[2020] IESC 59', '[2020] IESC 12', '[2013] IESC 24', '[2021] IESC 27', '[2013] 4 I.R. 206', '[2009] IESC 48', '[2019] IEHC 433', '[2013] IESC 7', '[1960] 94 I.L.T.R 185', '[1950] 2 All E.R. 745', '[2021] IEHC 742', '[2008] IESC 52']","['European Arrest Warrant Act', 'Act of 2003', 'Anti-Drug Abuse Act', 'Penal Code', '2003 Act', 'Framework Decision', 'Council Framework Decision 2009/299/JHA', '2002 Framework Decision', 'Convention', 'Article 8 Convention', 'European Convention', 'Road Traffic Act 2010', 'Polish Penal Code', 'Licensing Act', 'Act of 1872', 'Licensing Act 1872']",2021_IEHC_838
"['[2021] IECA 252', '[2016] IECA 85', '[1976] I.R. 217', '[2011] IEHC per', '[1995] 3 IR 253', '[2014] IESC 3', '[1997] IEHC 64', '[2003] IESC 23', '[2010] IESC 53']","['2005 Act', 'Judicial Council Personal Injuries Guidelines']",2021_IEHC_750
"['[2019] IESC 28', '[2015] IEHC 591', ', 2016.', '[2018] IEHC 379', '[1985] I.R. 609', '[2013] IEHC 43', '[2020] IEHC 420', '[1984] I.R.501', '(2007) 12(1) C.P.L.J. 7', '(2007) 12(4) C.P.L.J. 94', '(2013)', '[1984] I.R.501, 504', '[2019] IECA 184', '[2018] IEHC 175', '[2020] IEHC 28', '[2015] IEHC 711', '[2018] IECA 295', '[2021] IECA 58']","['EU Directive 85/557', 'Consumer Financial Services) Regulations', 'Consumer Contracts) Regulations', 'Council Directive', 'Land and Conveyancing Law Reform Act', 'Registration of Title Act', 'Conveyancing and Property Law Journal', 'Code of Conduct on Mortgage Arrears', 'Consumer Credit Act', 'Act of 1995']",2021_IEHC_746
