CITATION,INSTRUMENT,Neutral Citation
"['[2020 6198 P]', '[2019] IESC 65', '[2017] IEHC 515', '[2014] IEHC 629', '[2018] IEHC 379', '[2015] IEHC 591', '[2021] IEHC 638', '[2019] 1 IR 619', '[2020] IEHC 677', '[2021] IEHC 7', '[2020] IEHC 484', '[2021] IECA 38']","['Registration of Title Act 1964', 'Conveyancing Act', '1881 Act', 'Companies Act']",2022_IEHC_218
"['[2021] IESCDET 110', '[1997] 2 IR 424', '[2009] IRLR 900']","['WORKPLACE RELATIONS ACT 2015', 'Workplace Relations Act 2015', 'Public Appointments Service (PAS)', '2003 Act']",2022_IESC_17
"['2020 62', '[2001] IESC 38', '[2016] UKSC 3', '[2018] IEHC 217', '[2002] All ER 97', '[2018] IESC 61', '[2001] 1 IR 190', '[2002] 2 IR 418', '[2010] IEHC 386', '[2021] IEHC 100', '[2002] 2 I.R. 418', '[2008] IEHC 192', '[2012] IESC 26', '[2010] IESC 3', '[2010] 2 I.R. 701', '[1986] I.R. 642', '[2014] IESC 50', '[1983] I.R. 88', '[2017] IECA 284', '[2015] IEHC 139', '[2012] 3 I.R. 254', '[2015] 3 I.R. 411', '[2000] 2 IR 360', '[1986] ILRM 593', '[2002] 1 IR 164', '[2000] IESC 60', '[2013] IEHC 603', '[1997] 24 EHRR can']","['International Protection Act 2015', '2015 Act', 'EU Treaty', 'International Protection Act', 'European Convention', 'Illegal Immigrants Trafficking Act', '2000 Act', 'Immigration Act', 'Civil Procedure Rules', 'Impugned Decision', 'Act and/or Article 8(1)', 'Second Named Application', 'Review Decision', 'ECHR', 'Respondent’s Review Decision', 'United Nations Convention', '199 Act']",2022_IEHC_279
"['[2021] IEHC 841', '[2015] 4 IR 144', '[2014] IEHC 625', '[2009] IEHC 353', '[2008] IESC 25', '[2013] IEHC 325', '[2014] IEHC 567', '[2001] EWCA Civ 931', '[2004] UKIAT 00307', '[2002] EWHC 1469 (Admin)', '[2018] IEHC 510', '[2015] IEHC 759', '[2015] IEHC 176', '[2015 IEHC 60', '[2005] IEHC 150', '[2018] IEHC 752', '[2008] IEHC 192']","['ILLEGAL IMMIGRANTS (TRAFFICKING ACT', 'INTERNATIONAL PROTECTION ACT 2015', 'International Protection Act 2015', '2015 Act', 'Qualification Directive 2011/95', 'Decision 17', 'Session Code', 'Tribunal’s Decision', 'Refugee Act', '1996 Act']",2022_IEHC_280
[],"['PLANNING AND DEVELOPMENT ACT 2000', 'TENANCIES ACT 2016', '[Aarhus Convention', 'ECHR', 'Aarhus Convention', 'Habitats Directive', '2000 Act', 'Act 1992', 'Public Participation Directive', 'Environment (Miscellaneous Provisions) Act 2011', 'Act of 2000', '2011 Act', 'EIA Directive', 'Public Participation Directives', 'CJEU', 'Planning and Development Act 2000', 'Height Guidelines 2018', 'Apartment Design Guidelines 2020', 'Habitats Regulations', 'Habitats Regulations 2011', '2016 Act', '2001 Regulations']",2022_IEHC_238
"['[2020] IESC 78', '[2021] IECA 1', '[2019] IECA 330']","['Council Directive 2004/38', 'Persons) Regulations 2015']",2022_IEHC_243
"['[2017] IEHC 232', '[2020] IEHC 358', '[2017] IECA 267', '(Case C-509/18)', '[2020] IEHC 121', '[2015] IEHC 455', '[2010] 3 I.R. 783']","['European Arrest Warrant Act', 'Act of 2003', 'Framework Decision  5', 'Framework Decision', 'Framework Decision?', '2003 Act']",2022_IEHC_214
"['[2021 No.', '[1997] IEHC 54', '[1999] 3 I.R. 274', '[2006] IEHC 438', '[2006] 12 JIC 1905', '[2011] EWCA Civ.', '[2022] IEHC 6', '[2021] IEHC 265', '[2021] 5 JIC 2704']","['PLANNING AND DEVELOPMENT ACT 2000', 'Superior Courts 1986', 'Planning and Development Act 2000', '2016 Act', '2000 Act', 'EIA Directive', 'Aarhus Convention', 'Habitats Directive', 'Strategic Environmental Assessment Directive', 'Interpretation Act 2005', 'Environment (Miscellaneous Provisions) Act 2011', '2011 Act', 'Council Directive 85/337', 'Directive 2003/35/EC', 'justice Council Directive 85/337/EEC', 'Council Directive', 'Directive 2001/42', 'Directive 2008/1/EC']",2022_IEHC_202
"['[2021] IEHC 408', '[2020] IEHC 646', '[2016] IECA 206', '[2020] IEHC 377', '[2020] IECA 111', '[2012] IESC 50', '[2021] IEHC 5', '[2022] IEHC 36', '[2007] IEHC 431', '[2019] IESCDET 102', '[2016] IEHC 700']",[],2022_IEHC_242
"['[2021] IEHC 267', '[2020] IECA 183', '[2020] IECA 277']","['European Convention', 'ECHR', 'Legal Services Regulation Act 2015', '2015 Act']",2022_IEHC_184
[],"['Roads Act', 'Civil Liability Act']",2022_IEHC_239
"['[2019 No.', '85 2', '82 5', '06 6', '78  7', '(Case 1/05)', '[2007] 1 KB 545', '[2013] IEHC 424', '35 105', '[2008] ECR 1', '[1992] ECR 1', '[1980] ECR 2171', '[2019] IEHC 517', '[2019] IEHC 155', '[2009] EWCA – Civ.', '[2019] 1 WLR 5505', '[2018] IEHC 759', '[2019] IECA 329', '[2014] ECRI – 000', '[2018] IEHC 810', '[2019] IEHC 521', '[2021] IECA 1 147', '[2021] IECA 1', '[2017] IEHC 800', '[2008] IEHC 306', '[2019] IEHC 446', '[2008] IEHC 235', '[2004] IEHC 95']","['Persons) Regulations 2015', 'Council Directive 2004/38', 'Directive 2004/38', '2015 Regulations', 'Immigration Act 2004', 'Directive 2004/38/EC', ') Regulations 2015', 'Directive 73/148', 'UK Immigration (European Economic Area) Regulations 2016', 'Council Regulations 1612/68', 'Directive and 2015 Regulations', 'Employment Permits Act', '2006 Act', 'Citizens Directive', 'Impugned Decision', 'Employment Permits Act 2006']",2022_IEHC_258
"['[2021] IESC 10', '[2020] IECA 183', '[2022] IEHC 78', '[2020] IEHC 673', '[2022] IEHC 54', '[2007] 2 I.R. 81', '[2021] IEHC 415', '[2013] IEHC 230', '[2021] IEHC 212', '[2016] IESC 16', '[2021] IEHC 232', '[2021] IESC 26', '[2006] IEHC 32', '[1958] 2 ALL E.R.', '[2006] IEHC 32at', '[1991] 2 V.R 568', '[1958] 2 All E.R. 497', '[2009] 2 I.R 417', '[2021] IESC 28', '[2021] IESC 80', '[2022] IESC 13', '[2011] IEHC 454', '[2013] EWCA Civ 1288']","['Legal Services Regulation Act', '2015 Act', 'Remedies Regulations', 'Public Procurement Remedies Regulations', 'Utilities Remedies Regulations', 'Legal Services Regulation Act 2015']",2022_IEHC_219
"['[2020] IEHC 13', '[2007] 4 IR 277', '[2019] IEHC 342', '[1999] 1 I.R. 283', '[2021] IEHC 279', '[2002] CP.', '[2020] IEHC 119']","['Legal Services Regulation Act', '2015 Act', 'Superior Courts (Costs) 2019']",2022_IEHC_235
"['[1994] 1 IR 374', '[2012] IEHC 580']","['Family Law Act 1995', '1995 Act', 'Threshold Test', 'Family Law (Divorce) Act 1996', 'Divorce Decree.', 'Circuit Court Rules']",2022_IECA_102
"['[1995] 3 IR 212', '[2005] 4 IR 260', '[2002] 3 IR 493']",[],2022_IECA_90
"['[2015] 2 IR 435', '[1970] IR 271', '[2006] IEHC 209', '[2006] 1 All ER 553', '[2015] IESC 20', '[1958] IR 67']","['Criminal Law (Insanity) Act 2006', '2006 Act', '1997 Act', 'Criminal Law Act 1997', 'Person Act 1997', 'Criminal Procedure Act 1967', 'Statutory Provisions 32', 'Criminal Law (Insanity) Act 2010', 'Criminal Justice Act 1999', 'Mental Health (Criminal Law) Review Board regarding', '1967 Act', 'Criminal Procedure Act', 'Criminal Law (Suicide) Act']",2022_IECA_86
"['[2021] IEHC 769', '[2022] IEHC 37', '[2015] IECA 280', '[1996] 2 IR 459', '[2016] IECA 2006', '[2020] IESC 67']","['Civil Liability and Courts Act 2004', 'Legal Services Regulation Act 2015']",2022_IEHC_223
"['2021/083/EXT', '35°40', '004°30', '003° 38', '[2014] IEHC 251', '[2011] IESC 5', '(Case C- 261/09)']","['European Arrest Warrant Act', 'Act of 2003', '2003 Act', 'Framework Decision', 'Geneva Convention', 'Criminal Code', 'Penal Code', 'Framework Decision 2002/584']",2022_IEHC_382
"['[2020 235 JR]', '[2021] IEHC  574', '[2021] IEHC 577', '[2005] IEHC 467', '[2017] 1 IR 355', '[2002] 3 IR 260', '[2010] 3 IR 547', '[2016] IESC 66', '[2015] IECA 57']","['Garda Síochána Act', 'Garda Siochana (Discipline) Regulations', '2007 Regulations', 'Disciplinary Regulations', 'European Convention', 'Garda Síochána Act 2005', 'Regulations?', '2015 Act']",2022_IEHC_183
"['[2014] IEHC 385', '[2021] IECA 340', '[2018] IEHC 810', '[2017] IEHC 800', '[2008] IEHC 306', '[2012] IEHC 484', '[1993] 1 IR 39', 'from 2011.', '[2019] IEHC 411', '[2021] IEHC 494', '[1999] 4 I.R. 26', '[2018] IEHC 760']","['Employment Permits Act 2006', 'Refugee Act 1996', 'Act of 2006', '2004 Act', '2006 Act']",2022_IEHC_245
"['[2007] 2 IR 81', '[2014] IEHC 293', '[2020] IECA 110', '[2011] IEHC 100', '34 McFadden]. 32', '[2015] 4 IR 535', '[2016] IECA 181', '[2012] 3 IR 222', '[2011] IEHC 380']","['Legal Services Regulation Act 2015', '2015 Act', 'Superior Courts.']",2022_IEHC_212
"['[2017] IEHC 99', '[2002] 2 IR 418', '[2005] 1 IR 343', '[1992] ICR 85', '[1996] COD 304', '[1988] COD 155', '[2009] IEHC 445', '[2013] IEHC 482', '[2012] IEHC 479', '[2013] IEHC 167', '[2017] IECA 296', '[2014] IEHC 374', '[2020] IEHC 32', '[2015] 4 IR 144', '[1993] 1 IR 39', '[1986] IR 642', '[2018] IEHC 370', '[2018] IEHC 782', '[2016] IEHC 430', '[1991] ILRM 301', '[2003] 2 IR 270', '[2021] IECA 1']","['International Protection Act 2015', '2015 Act', 'Illegal Immigrants (Trafficking) Act 2000', 'Illegal Immigrants (Trafficking Bill) 1999', '2000 Act']",2022_IEHC_204
"['[2022 No.', '[2016] IESC 17', '[2020] IESC 12 MacMenamin J.', '[2021] IESC 27', '[2021] IECA 188']","['European Arrest Warrant Act', 'Act of 2003', 'Framework Decision', 'Criminal Justice Theft and Fraud Offences Act 2001', 'European Convention', 'Constitution and/or Articles 7', 'European Arrest Warrant Act 2003', '2003 Act', 'Act of 2005', '2013 2018', 'Act of 2003?', 'Convention', 'Federal Republic of Germany']",2022_IEHC_316
"['[2018] IEHC 519', '[2020] IESC 60', '[1982] ILRM 421', '[1995] I.R. 217', '[2003] IESC 67', '[2003] 4 I.R. 510', '[2021] IEHC 262', '[1983] ILRM 34', '[2020] IECA 73', '[2019] IESC 47', '[2019] 3 I.R. 317']","['Finance Act 1927', 'Act of 1927', 'Income Tax Act', 'Finance Act 1963', 'Finance Act 1984', 'Taxes Consolidation Act 1997', 'Horse and Greyhound Racing Act 2001', 'Act of 2001', 'VAT Act']",2022_IEHC_253
"['[2008] 2 I.R. 40', '[2003] Q.B. 528', '[2008] 2 I.R. 514', '[2000] 4 I.R. 159', '[2014] I.E.H.C. 675', '[2014] I.E.H.C. 684', '[2015] 3 I.R. 493', '[2000] 4 I.R. 412', '[2016] IESC 32', '[1995] 1 I.L.R.M. 408', '[1997] 2 I.R. 291', '(1991) 173 C.L.R. 78', '[2009] IESC 26', '[2020] IECA 324', '[1985] I.R. 716', '[1992] 1 I.R. 151', '[1992] 1 I.R. 425', '[1994] 1 I.R. 450', '[2001] EWCA Civ 119', '(1949) U.S. 656', '[2000] 2 W.L.R. 870', '[2009] IEHC 455']",[],2022_IEHC_224
"['[2010] IECCA 68', '[2000] 4 I.R. 356', '[2020] IECA 140', '[1972] 1 Frewen 351', '[2018] 2 I.R. 337', '[2018] IECA 120']","['Misuse of Drugs Act', '1977 Act', 'Criminal Justice Act', '1984 Act', 'Bail Act']",2022_IECA_81
"['[2014] 1 IR 749', '[2014] IESC 44', '[2001] 4 I.R. 607', '[2014] IESC 21', '[1981] I.R. 306', '[2019] IESC 84', '[2020] IECA 318', '[1996] 1 IR 75', '[1996] IESC 1', '[2001] 4 IR 607', '[2001] IESC 94', '[2009] IEHC 220', '[2020] IECA 211', '[2015] IESC 10', '[2013] IESC 16', '[2016] IESC 9']",[],2022_IECA_78
"['[2020] IEHC 273', '[2019] IEHC 247', '[1886] 32 Ch D 53', '[1912] AC 599', '[2015] EWHC 1543', '[2013] EWHC 415', '[2013] UKSC 26']","['Registration of Title Act 1964', '1964 Act']",2022_IEHC_232
"['1  The', 'the CJEU', '1 §20']","['PLANNING AND DEVELOPMENT ACT', 'Residential Tenancies Act 2016', '2016 Act', '2011 Act', 'Legal Services Regulation Act 2015', 'Aarhus Convention', 'Planning and Development Act Regulations 2001', '2001 Regulations', 'EIA Directive', 'Habitats Directive', 'Planning and Development Regulations 2001', 'Habitats Regulations', 'Planning and Development Act 2000', 'EU Directive', 'Decision 2005/370', 'EC Treaty', 'Aarhus Article 2(3)', 'Aarhus Regulation', 'Access to Environmental Information Directive', 'CPR', 'EIB Statute', 'Aarhus Article 9(4) NPE', 'Berne Convention', 'Aarhus/EIA Directive', ') Aarhus Convention', 'Convention', 'Act of 2011', 'Major Accidents Directive', 'Act of 2000', 'Public Participation Directive 2003', '1985 EIA Directive', '2011 EIA Directive', '1996 IPPC Directive', 'EIA Directive', 'EIA] Directive', 'SEA] Directive', 'IPPC] Directive', 'Aarhus Article 9', 'Regulations of 2007', 'CJEU', '[Aarhus] Convention', '2000 Act', 'Foreshore Act 1933', 'Public Participation Directives', 'Aarhus Article 9.3', '1963 Planning Act', 'Aarhus Article 9(3)', 'Directive 2001/42']",2022_IEHC_249
"['[1990] ILRM 419', '[1995] 1 ILRM 408', '[2000] 4 IR 412', '[1999] (4) SA 147', '[2008] IEHC 198', '[2018] IECA 264', '[1994] 2 IR 228', '[2017] IEHC 830', '[1988] IEHC 16', '[2015] IEHC 706', '[1991] RTR 263', '[1956] IR 320', '[2018] IECA 25', '[2006] IESC 9', '[1992] 1 I.R. 382', '[2005] IEHC 467']","['Road Traffic Act 2010', 'RTA 2010', 'Road Traffic Act', 'Courts of Justice Act 1924']",2022_IEHC_176
"['[2003] 4 IR 510', '[1982] ILRM 421', '[2021] IEHC 487', '[2020] IESC 60', '[2019] IESC 50']","['Finance (Tax Appeals) Act', 'Taxes Consolidation Act 1997', 'Interpretation Act']",2022_IEHC_199
"['[2008] IEHC 210', '[1987] I.R. 333', '[2021] IEHC 453', '[1993] 1 I.R. 39', '[1985] I.R. 120', '[l987] I.R. 333', '[2018] IESC 31', '[1991] I.L.R.M. 750', '[2009] IEHC 230', '[2018] 2 I.L.R.M. 453', '[2020] IEHC 586', '[2016] IEHC 113', '[2017] 3 I.R. 61', '[2019] IEHC 888', '[2020] IEHC 356', '[2020] IEHC 400', '[2012] IEHC 539']","['Planning and Development Act 2000', '2000 Act', 'Planning and Development Act', 'Planning and Development Regulations 2001', 'Planning and Development Acts and Regulations', '1963 Act', 'Local Government (Planning and Development) Act 1963', 'Roads and Traffic Planning Division Report', 'Planning and Development Regulations']",2022_IEHC_177
"['[2022] IECA 7', '[2021] IEHC 717', '[2015] IEHC 481', '(Case C-394/12,', '[2014] 1 WLR 1895', '[2016] 1 WLR 3969', ', Case C-155/15 Karim v Migrationsverket', '[2018] 1 WLR 865', '[2018] 1 WLR 3384', '[2019] 1 WLR 4975', '[2021] IECA 293', '[2020] IESC 46', '[2020] IESC 48', '[2018] IECA 102', '[2019] IESC 8', '[1996] 2 ILRM 46', '[2015] IESC 73', '[2017] IEHC 719', '[2021] IEHC 40', 'Case C 592/11 Ketelä', '[2012] ECR,', '[2012] 3 IR 152', '[2015] IECA 127']","['Dublin III Regulation', 'Dublin III', 'Dublin System Regulations', '2018 Regulations', 'European Convention', 'Dublin Regulation', 'Dublin Convention', 'European Communities Act 1972', 'European Union (Dublin System) Regulations 2018', 'International Protection Act 2015', '2015 Act', 'Charter.', 'Charter and ECHR', 'Dublin III Regulations']",2022_IEHC_198
['[2015] IESC 46'],"['2001 Act', 'Criminal Justice (Administration) Act 1924', 'Courts of Justice Act 1924', 'Criminal Procedure Act 1993', 'Courts of Justice Act 1936', 'Criminal Procedure Act', 'Criminal Procedure Act 2021', '2021 Act', '1924 Act', '1993 Act', 'European Convention', '1936 Act']",2022_IEHC_209
['[2021] IECA 309'],"['Mental Health Act 2001', '2001 Act', 'Mental Health Commission Central Information System.', 'Mental Health Act']",2022_IEHC_248
"['[2019] IESC 94', '[2015] IECA 140', '[2001] 3 IR 127', '[2002] 2 IR 305', '[2003] 3 IR 25', '[2018] IECA 135', '[2021] IECA 122', '[2021] IECA 243', '[2009] IECCA 43']","['Criminal Law (Rape) (Amendment) Act 1990', 'Sex Offenders Act', 'Criminal Law Amendment Act 1990', 'Criminal Evidence Act 1992', 'Criminal Law (Rape)(Amendment) Act 1990']",2022_IECA_96
"['[2018] IEHC 485', '[2021] IESC 26', '[1993] 2 IR 102', '[1993] ILRM 790', '[2015] IESC 46', '[2016] 1 IR 92', '[2018] IECA 352', '24 TACD 2017', '[2018] 3 IR 172']","['Conveyancing Act 1881', 'Land and Conveyancing Law Reform Act 2013', 'Code of Conduct on Mortgage Arrears', 'Mortgaged Property.', 'CONSUMER CREDIT ACT NOTICES', 'CCMA.', 'Companies Act 2014', 'Title Act', 'Registration of Title Act 1964', 'Registration of Title Act', '1964 Act', 'Act of 1964', '1877 Act']",2022_IEHC_272
"['[2022] IECA 65', '[2000] 3 IR 390', '[2014] IEHC 196', '[2015] IECA 265', '[1998] 2 I.R. 244', '[1998] AC 72', '[2000] 2 IR 416', '[2009] 1 IR 1', '[2007] 2 IR 630', '[2006] 3 WLR 989', '[2010] ECHR 1053.', '[2010] 2 IR 162', '[2017] IEHC 828']","['HAGUE CONVENTION', 'Hague Convention', 'Convention', 'Irish Constitution', 'Regulation 2201']",2022_IEHC_252
[],"['Seizure 2018', 'Legal Services Regulation Act 2015']",2022_IEHC_205
"['[2019] IESC 28', '[2020] 2 IR 1', '[1883] 12 QBD 149', '[2004] 2 IR 199']",[],2022_IEHC_213
"['2020/586/JR]', '[2009] IEHC 510', '[2015] 4 I.R. 144', '[2017] IECA 296', '[2012] IEHC 573', '[2015] IEHC 342', '[2012] IEHC 456', '[2015] 4 IR 144']","['International Protection Act', 'Refugee Act', 'Legal Services Regulatory Act']",2022_IEHC_244
"['[2020 631 JR]', '[2019] IEHC 489', '[2010] IESC 3', '[2010] 2 I.R. 701', '[2002] IESC 44', '[2002] 2 I.R. 169', '[2015] IEHC 222', '[2021] IEHC 82', '[2017] IEHC 127', '[2009] 2 IR 231']","['International Protection Act', '2015 Act', 'Trafficking Directive (Directive 2011/36', 'Dublin III Regulation', 'Trafficking Directive', 'Criminal Law (Human Trafficking) Act 2008', 'Child Trafficking and Pornography Act 1998', 'Immigration Act 1999', 'Criminal Law (Human Trafficking) Act 2018', 'National Action Plan for Potential Victims of Human Trafficking.']",2022_IEHC_182
"['[2019 No.', '[2016] IECA 205', '[2005] 2 I.R. 174', '[2007] 3 I.R. 39', '[1990] 1 WLR 587']","['Criminal Law Amendment Act', 'Criminal Law (Rape) Act']",2022_IEHC_229
